KS001,0.456880824399118
KS003,0.42015658863816746
KS005,0.536343842741157
KS007,0.2735727724127805
KS009,0.44751481342273647
KS011,0.4659114496288858
KS013,0.6442650800234014
KS015,0.39022338373880183
KS017,0.39988399166935856
KS019,0.3562360181794648
KS021,0.6072140358953422
KS023,0.2277007678813018
KS025,0.279371455009022
KS027,0.5242223811828689
KS029,0.47598104843631456
KS031,0.49246360260479866
KS033,0.28443674711081945
KS035,0.4067902392416383
KS037,0.5042499976725071
KS039,0.47019605126109887
KS041,0.49910483667224115
KS043,0.6442732519117478
KS045,0.4994196326609009
KS047,0.3838481249677821
KS049,0.3581498643625478
KS051,0.3726941018155311
KS053,0.45289050140888565
KS055,0.2716101907370192
KS057,0.44217069894772254
KS059,0.4820629620000168
KS061,0.43539111357371957
KS063,0.3255529818428559
KS065,0.43587749496328754
KS067,0.25996575164899255
KS069,0.3665425766480736
KS071,0.3066825856409153
KS073,0.37368242154126724
KS075,0.25196953889714535
KS077,0.3782968820145032
KS079,0.4082600940684123
KS081,0.30141493497063687
KS083,0.43401602842100245
KS085,0.5249901494591371
KS087,0.5075920721982059
KS089,0.45293098188819686
KS091,0.5258092966121296
KS093,0.23897981070576338
KS095,0.3793907796150272
KS097,0.35000724490318036
KS099,0.4999236767228865
KS101,0.36214346556647525
KS103,0.5321116333942699
KS105,0.45708437077811764
KS107,0.4465184916483483
KS109,0.26659324699853504
KS111,0.4373862878017619
KS113,0.4886138079158243
KS115,0.43062674859854305
KS117,0.5398588318578245
KS119,0.33294663638811905
KS121,0.4761903036569165
KS123,0.43638394135047576
KS125,0.455899129157589
KS127,0.4351753946734528
KS129,0.21845670072704307
KS131,0.511864084189812
KS133,0.49919954494524965
KS135,0.4642376891381753
KS137,0.4649874175018773
KS139,0.48094847013558933
KS141,0.4128440444151711
KS143,0.5058796366342657
KS145,0.44885014565157416
KS147,0.4550724408278863
KS149,0.4637546765801276
KS151,0.39806180563334476
KS153,0.28806498160180044
KS155,0.3623386294220565
KS157,0.5140457631875133
KS159,0.4576709777128814
KS161,0.4398695637705784
KS163,0.4133376239323309
KS165,0.4709684066838194
KS167,0.38572548601343437
KS169,0.487256906633164
KS171,0.2858442224655471
KS173,0.38737747370588144
KS175,0.2250804586387652
KS177,0.519921070774804
KS179,0.3331526625000574
KS181,0.29198434691665887
KS183,0.45457518461363433
KS185,0.31589484436281007
KS187,0.29328642481282174
KS189,0.20578365434379453
KS191,0.4291111082381455
KS193,0.30851487540241035
KS195,0.39139299529294175
KS197,0.42608113958614696
KS199,0.2615980527779286
KS201,0.49021180404588643
KS203,0.30184619529994533
KS205,0.40692109113759806
KS207,0.4670226915543821
KS209,0.5894029868850067
KS211,0.0
KS213,0.0
KS215,0.0
KS217,0.0
KS219,0.0
KS221,0.0
KS223,0.0
KS225,0.0
KS227,0.0
KS229,0.0
KS231,0.0
KS233,0.0
KS235,0.0
KS237,0.0
KS239,0.0
KS241,0.0
KS243,0.0
KS245,0.0
KS247,0.0
KS249,0.0
KS251,0.0
KS253,0.0
KS255,0.0
KS257,0.0
KS259,0.0
KS261,0.0
KS263,0.0
KS265,0.0
KS267,0.0
KS269,0.0
KS271,0.0
KS273,0.0
KS275,0.0
KS277,0.0
KS279,0.0
KS281,0.0
KS283,0.0
KS285,0.0
KS287,0.0
KS289,0.0
KS291,0.0
KS293,0.0
KS295,0.0
KS297,0.0
