MS001,0.24582605719501274
MS003,0.285277993511049
MS005,0.3385818104857283
MS007,0.29361338624457933
MS009,0.2961757893551287
MS011,0.26988911044627134
MS013,0.3144881365326165
MS015,0.2745682297434947
MS017,0.3879596773111311
MS019,0.32521735930964574
MS021,0.26042633416674166
MS023,0.27790716637323115
MS025,0.35552207766047383
MS027,0.354910005633915
MS029,0.273591403657471
MS031,0.3171628252667491
MS033,0.4070346292295637
MS035,0.32586612279591776
MS037,0.21003486635395355
MS039,0.30237392873740543
MS041,0.3656445610033106
MS043,0.3153910332266078
MS045,0.3328160315201466
MS047,0.3713279389047909
MS049,0.34252048286515846
MS051,0.31566541801090353
MS053,0.3443774851310034
MS055,0.12346093359062345
MS057,0.24590597579334617
MS059,0.32413270159174906
MS061,0.3248490491578178
MS063,0.2685764119674583
MS065,0.30259938780304463
MS067,0.37888964364384653
MS069,0.2965095957422461
MS071,0.2184970766336786
MS073,0.36813108069815215
MS075,0.34624910162613337
MS077,0.31300576753167686
MS079,0.22681366101640946
MS081,0.3248262682086979
MS083,0.36223769399369377
MS085,0.23629697556476678
MS087,0.33526492704039634
MS089,0.29385843401431727
MS091,0.2568879919739625
MS093,0.25060053254242365
MS095,0.29285355079822256
MS097,0.280521776269864
MS099,0.2968207965213476
MS101,0.3210792686385175
MS103,0.375273921665083
MS105,0.374468979553094
MS107,0.3489557208001045
MS109,0.3421684888967682
MS111,0.3661066337760895
MS113,0.3031270226794908
MS115,0.3706165083651505
MS117,0.23975545502890763
MS119,0.3506035429810542
MS121,0.3369206564569255
MS123,0.31842230554241213
MS125,0.18684941999685523
MS127,0.2696180645114709
MS129,0.33410044337275696
MS131,0.3926728710922971
MS133,0.36271845613245374
MS135,0.3665710869992811
MS137,0.3416521730354602
MS139,0.2762670290235982
MS141,0.2985032910226293
MS143,0.22314036468551918
MS145,0.3460185305968623
MS147,0.3607772612470301
MS149,0.22029440792319815
MS151,0.3381236124832821
MS153,0.33239672841607304
MS155,0.3326818808990041
MS157,0.256276923035964
MS159,0.2883074885929923
MS161,0.28200818579605874
MS163,0.31969008549922656
MS165,0.0
MS167,0.0
MS169,0.0
MS171,0.0
MS173,0.0
MS175,0.0
MS177,0.0
MS179,0.0
MS181,0.0
MS183,0.0
MS185,0.0
MS187,0.0
MS189,0.0
MS191,0.0
MS193,0.0
MS195,0.0
MS197,0.0
MS199,0.0
MS201,0.0
MS203,0.0
MS205,0.0
MS207,0.0
MS209,0.0
MS211,0.0
MS213,0.0
MS215,0.0
MS217,0.0
MS219,0.0
MS221,0.0
MS223,0.0
MS225,0.0
MS227,0.0
MS229,0.0
MS231,0.0
MS233,0.0
MS235,0.0
MS237,0.0
MS239,0.0
MS241,0.0
MS243,0.0
MS245,0.0
MS247,0.0
MS249,0.0
MS251,0.0
MS253,0.0
MS255,0.0
MS257,0.0
MS259,0.0
MS261,0.0
MS263,0.0
MS265,0.0
MS267,0.0
MS269,0.0
MS271,0.0
MS273,0.0
MS275,0.0
MS277,0.0
MS279,0.0
MS281,0.0
MS283,0.0
MS285,0.0
MS287,0.0
MS289,0.0
MS291,0.0
MS293,0.0
MS295,0.0
MS297,0.0
